movieId,title,year,genres 
7255,b'Win a Date with Tad Hamilton!',2004,Comedy|Romance
7256,b'Touching the Void',2003,Adventure|Documentary
7259,b'You Got Served',2004,Drama|Musical
7263,b'Miracle',2004,Drama
7265,"b'Dreamers, The'",2003,Drama
7266,"b'Lost Skeleton of Cadavra, The'",2002,Comedy|Horror|Sci-Fi
7270,b'Sleep with Me',1994,Comedy|Drama|Romance
7272,b'Super Fly (Superfly)',1972,Action|Crime|Drama
7274,"b""Let's Do It Again""",1975,Comedy
7275,b'Uptown Saturday Night',1974,Comedy
7278,b'Daddy and Them',2001,Comedy|Drama
7280,b'Blacula',1972,Horror
7281,"b'Scream, Blacula, Scream!'",1973,Horror
7282,"b'Hip Hop Witch, Da'",2000,Comedy|Horror|Thriller
7283,b'Swing Shift',1984,Drama
7285,b'Thirteen',2003,Drama
7286,b'Simple Men',1992,Comedy|Drama
7289,"b'Silent Night, Bloody Night'",1973,Horror
7293,b'50 First Dates',2004,Comedy|Romance
7297,b'Kitchen Stories (Salmer fra kj\xc3\xb8kkenet)',2003,Comedy|Drama
7299,b'Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran)',2003,Drama
7300,b'Vanishing Point',1971,Action|Drama
7301,"b""Diary of a Country Priest (Journal d'un cur\xc3\xa9 de campagne)""",1951,Drama
7303,"b'Diary of Anne Frank, The'",1959,Drama|War
7304,b'Allegro non troppo',1977,Animation|Comedy|Fantasy|Musical
7305,b'Black Widow',1987,Crime|Drama|Mystery|Thriller
7306,"b""Herod's Law (Ley de Herodes, La)""",2000,Comedy|Crime|Mystery
7307,b'Flesh & Blood',1985,Action|Adventure|Drama|War
7308,"b""King Solomon's Mines""",1985,Adventure|Comedy
7310,b'Raw Deal',1986,Action
7311,"b'Goodbye, Mr. Chips'",1939,Drama|Romance
7312,"b'Follow Me, Boys!'",1966,Comedy|Drama
7313,b'Fire Birds',1990,Action|Adventure
7314,b'Robot Stories',2003,Drama|Sci-Fi
7316,b'Confessions of a Teenage Drama Queen',2004,Comedy
7317,b'EuroTrip',2004,Adventure|Comedy
7318,"b'Passion of the Christ, The'",2004,Drama
7319,b'Club Dread',2004,Comedy|Horror
7321,b'Twisted',2004,Thriller
7323,"b'Good bye, Lenin!'",2003,Comedy|Drama
7324,b'Hidalgo',2004,Adventure|Drama
7325,b'Starsky & Hutch',2004,Action|Comedy|Crime|Thriller
7326,"b'Reckoning, The'",2004,Crime|Drama
7327,b'Persona',1966,Drama
7332,b'Fire Down Below',1957,Adventure|Drama
7335,b'Pickup on South Street',1953,Film-Noir
7338,b'Richard III',1955,Drama|War
7340,b'Just One of the Guys',1985,Comedy
7341,b'The Chase',1966,Crime|Drama|Thriller
7342,"b'Kiss, The'",1988,Horror
7345,b'Agent Cody Banks 2: Destination London',2004,Action|Adventure|Children|Comedy
7346,"b'Girl Next Door, The'",2004,Comedy|Romance
7347,b'Secret Window',2004,Mystery|Thriller
7348,b'Spartan',2004,Thriller
7352,b'Wilbur Wants to Kill Himself',2002,Comedy|Drama|Romance
7354,b'Mad Dog and Glory',1993,Comedy|Drama|Romance
7360,b'Dawn of the Dead',2004,Action|Drama|Horror|Thriller
7361,b'Eternal Sunshine of the Spotless Mind',2004,Drama|Romance|Sci-Fi
7362,b'Taking Lives',2004,Crime|Drama|Thriller
7364,b'Intermission',2003,Comedy|Crime|Drama
7365,b'Noi the Albino (N\xc3\xb3i albin\xc3\xb3i)',2003,Drama
7366,b'Jersey Girl',2004,Comedy|Drama|Romance
7367,"b'Ladykillers, The'",2004,Comedy|Crime
7368,b'Never Die Alone',2004,Crime|Drama|Thriller
7369,b'Scooby-Doo 2: Monsters Unleashed',2004,Action|Adventure|Children|Comedy|Mystery
7371,b'Dogville',2003,Drama|Mystery|Thriller
7373,b'Hellboy',2004,Action|Adventure|Fantasy|Horror
7375,"b'Prince & Me, The'",2004,Comedy|Romance
7376,b'Walking Tall',2004,Action
7377,"b'United States of Leland, The'",2003,Crime|Drama
7378,b'Johnson Family Vacation',2004,Comedy
7379,"b'Alamo, The'",2004,Drama|War|Western
7380,b'Ella Enchanted',2004,Comedy|Fantasy|Romance
7381,"b'Whole Ten Yards, The'",2004,Action|Comedy|Crime
7386,"b'Ten Commandments, The'",1956,Adventure|Drama
7387,b'Dawn of the Dead',1978,Action|Drama|Horror
7391,"b'Mother, Jugs & Speed'",1976,Comedy
7392,b'Bandolero!',1968,Western
7394,b'Those Magnificent Men in Their Flying Machines',1965,Action|Adventure|Comedy
7395,b'Cheaper by the Dozen',1950,Comedy|Drama
7396,b'Scenes From a Marriage (Scener ur ett \xc3\xa4ktenskap)',1973,Drama
7397,"b'Baby, the Rain Must Fall'",1965,Drama
7402,"b'Food of the Gods, The'",1976,Horror|Sci-Fi
7410,"b'Osterman Weekend, The'",1983,Action|Thriller
7413,"b""Hangman's Curse""",2003,Horror|Mystery|Thriller
7415,"b'Late Show, The'",1977,Comedy|Crime|Drama|Mystery
7416,"b'Sunshine Boys, The'",1975,Comedy
7418,"b'American Nightmare, The'",2000,Documentary
7419,b'After Hours',1985,Comedy|Thriller
7423,b'Hitman Hart: Wrestling with Shadows',1998,Documentary
7437,b'Connie and Carla',2004,Comedy
7438,b'Kill Bill: Vol. 2',2004,Action|Drama|Thriller
7439,"b'Punisher, The'",2004,Action|Crime|Thriller
7442,b'Young Adam',2003,Crime|Drama|Thriller
7444,b'13 Going on 30',2004,Comedy|Fantasy|Romance
7445,b'Man on Fire',2004,Action|Crime|Drama|Mystery|Thriller
7448,b'Envy',2004,Comedy
7449,b'Godsend',2004,Drama|Horror|Thriller
7450,b'Laws of Attraction',2004,Comedy|Romance
7451,b'Mean Girls',2004,Comedy
7453,b'New York Minute',2004,Action|Adventure|Comedy
7454,b'Van Helsing',2004,Action|Adventure|Fantasy|Horror
7458,b'Troy',2004,Action|Adventure|Drama|War
7460,b'Coffee and Cigarettes',2003,Comedy|Drama
7474,"b'Boys in the Band, The'",1970,Drama
7477,b'Eye See You (D-Tox)',2002,Horror|Thriller
7478,b'Swimming to Cambodia',1987,Drama
7480,b'Under Fire',1983,Drama|Thriller|War
7481,b'Enemy Mine',1985,Adventure|Drama|Sci-Fi
7482,b'Enter the Dragon',1973,Action|Crime
7484,b'Gimme Shelter',1970,Documentary
7485,b'Good Morning (Ohay\xc3\xb4)',1959,Comedy
7487,b'Henry & June',1990,Drama
7489,"b'Nasty Girl, The (schreckliche M\xc3\xa4dchen, Das)'",1990,Comedy|Drama
7492,b'Martin',1977,Drama|Horror
7493,"b'Three Faces of Eve, The'",1957,Drama
7502,b'Band of Brothers',2001,Action|Drama|War
7505,"b'Kingdom, The (Riget)'",1994,Drama|Horror|Mystery
7541,b'100 Girls',2000,Comedy|Romance
7560,b'Fail-Safe',1964,Drama|Thriller|War
7561,b'Paperhouse',1988,Fantasy|Horror|Thriller
7563,"b'Discovery of Heaven, The'",2001,Drama
7564,b'Kwaidan (Kaidan)',1964,Horror
7566,b'28 Up',1985,Documentary
7569,b'You Only Live Twice',1967,Action|Adventure|Sci-Fi|Thriller
7570,b'Octopussy',1983,Action|Adventure|Thriller
7572,b'Wit',2001,Drama
7573,b'Never Say Never Again',1983,Action|Adventure|Thriller
7579,b'Pride and Prejudice',1940,Comedy|Drama|Romance
7584,b'Woman of the Year',1942,Comedy|Romance
7586,b'Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje)',1977,Drama|Thriller|War
7587,"b'Samoura\xc3\xaf, Le (Godson, The)'",1967,Crime|Drama|Thriller
7614,b'Oklahoma!',1955,Musical|Romance|Western
7616,b'Body Double',1984,Mystery|Thriller
7617,b'Rooster Cogburn',1975,Comedy|Western
7618,b'Chaplin',1992,Drama
7619,"b'Miracle Worker, The'",1962,Drama
7620,b'Monster in a Box',1992,Comedy|Drama
7624,b'School Ties',1992,Drama
7636,b'Raising Cain',1992,Horror|Thriller
7637,b'Irma Vep',1996,Comedy|Drama
7646,b'Rose Red',2002,Horror|Mystery|Thriller
7648,b'Wildflowers',1999,Drama
7649,b'Babylon 5: In the Beginning',1998,Adventure|Sci-Fi
7650,"b'Witchfinder General (Conquerer Worm, The)'",1968,Horror
7669,b'Pride and Prejudice',1995,Drama|Romance
7675,"b'Canterville Ghost, The'",1944,Comedy|Fantasy
7697,"b'Prince and the Showgirl, The'",1957,Comedy|Romance
7698,"b'China Syndrome, The'",1979,Drama|Thriller
7700,"b'Wages of Fear, The (Salaire de la peur, Le)'",1953,Action|Adventure|Drama|Thriller
7701,"b""Look Who's Talking Too""",1990,Comedy|Romance
7702,"b""Bells of St. Mary's, The""",1945,Drama
7705,b'Pat and Mike',1952,Comedy|Romance
7706,b'Animal Crackers',1930,Comedy|Musical
7713,b'Cat People',1942,Drama|Horror|Romance|Thriller
7720,"b'Four Musketeers, The'",1974,Action|Adventure|Comedy|Romance
7725,b'On Deadly Ground',1994,Action|Adventure|Thriller
7728,"b'Postman Always Rings Twice, The'",1946,Crime|Drama|Film-Noir|Thriller
7742,b'Baxter',1989,Drama|Horror
7743,b'Explorers',1985,Adventure|Children|Sci-Fi
7745,"b""Scent of Green Papaya, The (M\xc3\xb9i du du xhan - L'odeur de la papaye verte)""",1993,Drama
7748,b'Pierrot le fou',1965,Crime|Drama
7757,b'Jason and the Argonauts',1963,Action|Adventure|Fantasy
7759,b'Nostalghia',1983,Drama
7762,"b'Tinker, Tailor, Soldier, Spy'",1979,Drama|Thriller
7766,b'Throne of Blood (Kumonosu j\xc3\xb4)',1957,Action|Drama|Thriller|War
7767,"b'Best of Youth, The (La meglio giovent\xc3\xb9)'",2003,Drama
7771,b'Zorba the Greek (Alexis Zorbas)',1964,Adventure|Drama
7773,"b""Bang, Bang, You're Dead""",2002,Drama
7775,"b'Thin Blue Lie, The'",2000,Drama
7781,b'Twister',1990,Comedy
7782,b'Sniper',1993,Action|Drama
7787,b'To Hell and Back',1955,Action|Drama|War
7790,"b""Bon Voyage, Charlie Brown (and Don't Come Back!)""",1980,Animation|Children|Comedy
7791,b'Internal Affairs',1990,Crime|Thriller
7792,"b'Parallax View, The'",1974,Thriller
7802,"b'Warriors, The'",1979,Action|Adventure|Crime|Thriller
7810,b'Babylon 5: A Call to Arms',1999,Adventure|Sci-Fi
7811,b'Babylon 5: The River of Souls',1998,Drama|Sci-Fi
7812,b'Babylon 5: Thirdspace',1998,Drama|Sci-Fi
7814,b'Waterloo',1970,Action|Drama|War
7815,b'True Stories',1986,Comedy|Musical
7817,b'Zardoz',1974,Fantasy|Sci-Fi
7820,"b'Virgin Spring, The (Jungfruk\xc3\xa4llan)'",1960,Crime|Drama
7826,"b'Secret Life of Walter Mitty, The'",1947,Comedy|Romance|Thriller
7827,b'Cypher',2002,Action|Sci-Fi|Thriller
7831,b'Another Thin Man',1939,Comedy|Crime|Drama|Mystery|Romance
7832,"b'Thin Man Goes Home, The'",1945,Comedy|Crime|Mystery
7833,b'Shadow of the Thin Man',1941,Comedy|Crime|Mystery
7834,b'After the Thin Man',1936,Comedy|Crime|Mystery|Romance
7835,b'Song of the Thin Man',1947,Comedy|Crime|Drama|Musical|Mystery|Romance
7836,b'Woodstock',1970,Documentary|Musical
7839,b'Love Crazy',1941,Comedy
7840,b'Gunga Din',1939,Adventure|Comedy|War
7841,b'Children of Dune',2003,Fantasy|Sci-Fi
7842,b'Dune',2000,Drama|Fantasy|Sci-Fi
7844,"b'Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)'",1993,Action|Comedy
7845,b'Tremors II: Aftershocks',1996,Comedy|Horror|Sci-Fi
7847,"b'Peanut Butter Solution, The'",1985,Children|Fantasy
7878,b'Straight to Hell',1987,Comedy|Crime|Western
7879,b'Notorious C.H.O.',2002,Comedy
7881,b'White Zombie',1932,Horror
7883,b'I Walked with a Zombie',1943,Drama|Horror
7889,b'Pat Garrett and Billy the Kid',1973,Western
7894,"b'Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Gi\xc3\xb9 la testa)'",1971,Action|Adventure|War|Western
7895,b'Bring Me the Head of Alfredo Garcia',1974,Crime|Drama|Thriller
7897,"b'Ballad of Cable Hogue, The'",1970,Comedy|Western
7899,b'Master of the Flying Guillotine (Du bi quan wang da po xue di zi)',1975,Action
7914,b'Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Gro\xc3\x9fstadt)',1927,Documentary
7915,b'Samurai Fiction (SF: Episode One)',1998,Action|Adventure|Comedy
7918,"b'Indian Runner, The'",1991,Drama
7920,b'Desperate Living',1977,Comedy|Crime
7921,"b""Devil's Rain, The""",1975,Horror
7922,"b'Valachi Papers,The'",1972,Crime|Drama
7923,b'Rolling Thunder',1977,Action|Drama
7924,b'Stray Dog (Nora inu)',1949,Drama|Film-Noir|Thriller
7925,"b'Hidden Fortress, The (Kakushi-toride no san-akunin)'",1958,Action|Adventure
7926,b'High and Low (Tengoku to jigoku)',1963,Crime|Drama|Film-Noir|Thriller
7930,"b'People Under the Stairs, The'",1991,Horror|Mystery|Thriller
7932,b'Dark Days',2000,Documentary
7933,"b'Night in Casablanca, A'",1946,Comedy
7934,b'Zelig',1983,Comedy
7937,"b'Silence, The (Tystnaden)'",1963,Drama
7938,b'Winter Light (Nattvardsg\xc3\xa4sterna)',1963,Drama
7939,b'Through a Glass Darkly (S\xc3\xa5som i en spegel)',1961,Drama
7940,"b'Magician, The (Ansiktet)'",1958,Drama
7941,b'Smiles of a Summer Night (Sommarnattens leende)',1955,Comedy|Romance
7943,"b'Killers, The'",1946,Crime|Film-Noir
7944,"b'Night of the Iguana, The'",1964,Drama|Thriller
7945,b'Freud: The Secret Passion',1962,Drama
7951,b'Nightbreed',1990,Fantasy|Horror
7954,"b'Baron Blood (Orrori del castello di Norimberga, Gli)'",1972,Horror
7976,b'Ken Park',2002,Drama
7979,b'Monterey Pop',1968,Documentary|Musical
7980,"b'Bridge Too Far, A'",1977,Action|Drama|War
7981,b'Infernal Affairs (Mou gaan dou)',2002,Crime|Drama|Thriller
7982,"b'Tale of Two Sisters, A (Janghwa, Hongryeon)'",2003,Drama|Horror|Mystery|Thriller
7983,b'Broadway Danny Rose',1984,Comedy
7984,b'From Beyond',1986,Horror|Sci-Fi
7988,b'Space Truckers',1996,Comedy|Sci-Fi
7990,"b""Rock 'N' Roll High School""",1979,Comedy|Musical
7991,b'Death Race 2000',1975,Action|Sci-Fi
8007,b'Pure Country',1992,Drama|Musical|Romance
8010,"b'Power of One, The'",1992,Drama
8011,"b'Weather Underground, The'",2002,Documentary
8012,b'Kikujiro (Kikujir\xc3\xb4 no natsu)',1999,Comedy|Drama
8013,"b""I'm with Lucy""",2002,Comedy|Romance
8014,"b'Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)'",2003,Drama
8016,"b'Getaway, The'",1972,Action|Crime|Drama|Thriller
8019,b'Dark Water (Honogurai mizu no soko kara)',2002,Drama|Horror|Mystery|Thriller
8033,b'How to Steal a Million',1966,Comedy|Crime|Romance
8035,"b'Stendhal Syndrome, The (Sindrome di Stendhal, La)'",1996,Crime|Horror|Thriller
8039,b'Support Your Local Sheriff!',1969,Comedy|Western
8042,b'Mean Streets',1973,Crime|Drama
8043,b'Jack the Bear',1993,Comedy|Drama
8045,b'Hamburger Hill',1987,Action|Drama|War
8056,b'Harper',1966,Crime|Drama|Mystery
8062,b'Dahmer',2002,Drama|Horror|Thriller
8092,b'Frankenstein Unbound',1990,Drama|Horror|Sci-Fi
8093,b'Shiri (Swiri)',1999,Action|Drama|Romance|Thriller
8094,b'Bad Day at Black Rock',1955,Drama|Thriller|Western
8095,"b'Cucaracha, La'",1998,Thriller
8117,b'In China They Eat Dogs (I Kina spiser de hunde)',1999,Action|Comedy
8121,"b'Seducing Doctor Lewis (Grande s\xc3\xa9duction, La)'",2003,Comedy
8125,b'Sunrise: A Song of Two Humans',1927,Drama|Romance
8128,b'Au revoir les enfants',1987,Drama
8131,b'Pursuit of Happiness',2001,Comedy|Romance
8132,b'Gladiator',1992,Action|Drama
8141,b'Sodom and Gomorrah',1962,Adventure|Drama
8142,b'Dead or Alive: Hanzaisha',1999,Action|Crime
8147,b'Charly',1968,Drama|Sci-Fi
8153,b'Lust for Life',1956,Drama
8154,"b'Dolce Vita, La'",1960,Drama
8157,b'Jin Roh: The Wolf Brigade (Jin-R\xc3\xb4)',1998,Animation|Fantasy|Thriller
8158,b'Rush',1991,Crime|Drama
8167,b'Captain Blood',1935,Action|Adventure|Romance
8169,b'*batteries not included',1987,Children|Comedy|Fantasy|Sci-Fi
8183,b'Educating Rita',1983,Comedy|Drama
8190,"b'Americanization of Emily, The'",1964,Comedy|Drama|War
8195,"b""Avventura, L' (Adventure, The)""",1960,Drama|Mystery|Romance
8197,b'Hiroshima Mon Amour',1959,Drama|Romance|War
8198,"b'1000 Eyes of Dr. Mabuse, The (Die 1000 Augen des Dr. Mabuse)'",1960,Crime|Horror|Mystery|Thriller
8206,b'Mystery of the Wax Museum',1933,Horror
8207,"b'Day of the Jackal, The'",1973,Crime|Thriller
8221,b'War of the Buttons',1994,Adventure|Children|Drama
8222,b'The Other',1972,Drama|Horror|Mystery|Thriller
8225,b'Night of the Living Dead',1990,Horror
8228,"b'Maltese Falcon, The (a.k.a. Dangerous Female)'",1931,Mystery
8232,b'I Love You Again',1940,Comedy|Drama
8235,b'Safety Last!',1923,Action|Comedy|Romance
8239,b'Viridiana',1961,Comedy|Drama
8253,b'Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro)',1979,Action|Adventure|Animation|Comedy|Crime|Mystery
8254,b'Arizona Dream',1993,Comedy|Drama|Fantasy|Romance
8257,b'Battleground',1949,Action|Drama|War
8258,b'Citizen Toxie: The Toxic Avenger IV',2000,Action|Comedy|Horror
8264,b'Grey Gardens',1975,Documentary
8265,b'Frogs',1972,Drama|Horror|Mystery|Thriller
8266,b'Purple Rain',1984,Drama|Musical
8268,b'Point of No Return',1993,Action|Thriller
8273,"b'Tale of Ham and Passion, A (Jam\xc3\xb3n, Jam\xc3\xb3n)'",1992,Comedy|Drama|Romance
8275,b'College',1927,Comedy
8291,"b""Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None)""",1965,Mystery
8302,"b'Front Page, The'",1931,Comedy|Drama|Romance
8327,b'Dolls',2002,Drama|Romance
8330,b'Our Man in Havana',1959,Comedy|Drama|Thriller
8331,"b'Man Who Came to Dinner, The'",1942,Comedy
8334,"b'Cowboys, The'",1972,Western
8336,"b'Major and the Minor, The'",1942,Comedy|Romance
8337,"b'Caine Mutiny, The'",1954,Drama|War
8340,b'Escape from Alcatraz',1979,Drama|Thriller
8341,b'Oliver Twist',1948,Adventure|Crime|Drama
8360,b'Shrek 2',2004,Adventure|Animation|Children|Comedy|Musical|Romance
8361,"b'Day After Tomorrow, The'",2004,Action|Adventure|Drama|Sci-Fi|Thriller
8363,b'Soul Plane',2004,Comedy
8364,"b""Baadasssss! (How to Get the Man's Foot Outta Your Ass)""",2003,Drama
8366,b'Saved!',2004,Comedy|Drama
8368,b'Harry Potter and the Prisoner of Azkaban',2004,Adventure|Fantasy|IMAX
8369,b'Mindhunters',2004,Action|Crime|Horror|Mystery|Thriller
8370,"b'Blind Swordsman: Zatoichi, The (Zat\xc3\xb4ichi)'",2003,Action|Comedy|Crime|Drama
8371,"b'Chronicles of Riddick, The'",2004,Action|Sci-Fi|Thriller
8372,b'Garfield: The Movie',2004,Animation|Children|Comedy
8373,"b'Stepford Wives, The'",2004,Comedy|Fantasy|Thriller
8374,b'Bright Future (Akarui mirai)',2003,Drama
8376,b'Napoleon Dynamite',2004,Comedy
8387,b'Police Academy: Mission to Moscow',1994,Comedy|Crime
8388,b'Ring of Bright Water',1969,Comedy|Drama
8401,"b'Adventures of Sherlock Holmes, The'",1939,Crime|Mystery|Thriller
8404,"b'Hound of the Baskervilles, The'",1939,Crime|Mystery|Thriller
8405,b'Hour of the Wolf (Vargtimmen)',1968,Drama|Horror
8407,"b'Molly Maguires, The'",1970,Drama
8421,b'Dying of Laughter (Muertos de Risa)',1999,Comedy
8426,b'Robot Carnival (Roboto k\xc3\xa2nibauru)',1987,Animation|Comedy|Drama|Fantasy|Sci-Fi
8446,b'Sands of Iwo Jima',1949,Action|Drama|Romance|War
8460,b'State Fair',1945,Musical|Romance
8463,b'Johnny Belinda',1948,Drama
8464,b'Super Size Me',2004,Comedy|Documentary|Drama
8477,"b'Pier, The (Jet\xc3\xa9e, La)'",1962,Romance|Sci-Fi
8481,b'Northwest Passage',1940,Action|Adventure|Drama|Romance|Thriller|Western
8482,"b'Picture of Dorian Gray, The'",1945,Drama|Fantasy|Horror
8484,"b'Human Condition I, The (Ningen no joken I)'",1959,Drama|War
8485,b'Samsara',2001,Adventure|Drama|Romance
8486,b'Bachelor Mother',1939,Comedy|Romance
8491,b'White Heat',1949,Crime|Drama|Film-Noir
8492,"b'Christmas Carol, A (Scrooge)'",1951,Drama|Fantasy
8493,b'Memphis Belle',1990,Action|Drama|War
8494,"b'Cincinnati Kid, The'",1965,Drama
8495,b'Animal Factory',2000,Crime|Drama
8499,b'Pretty Baby',1978,Drama
8501,"b'Hitcher, The'",1986,Action|Thriller
8502,b'Show Boat',1951,Drama|Musical|Romance
8507,b'Freaks',1932,Crime|Drama|Horror
8512,b'Silent Movie',1976,Comedy
8516,"b'Matter of Life and Death, A (Stairway to Heaven)'",1946,Drama|Fantasy|Romance
8520,b'Deep Cover',1992,Action|Crime|Thriller
8524,"b'High and the Mighty, The'",1954,Drama
8526,b'Around the World in 80 Days',2004,Adventure|Children|Comedy
8527,"b""I'll Sleep When I'm Dead""",2003,Crime|Drama
8528,b'Dodgeball: A True Underdog Story',2004,Comedy
8529,"b'Terminal, The'",2004,Comedy|Drama|Romance
8530,b'Dear Frankie',2004,Drama|Romance
8531,b'White Chicks',2004,Action|Comedy|Crime
8532,"b'Door in the Floor, The'",2004,Drama
8533,"b'Notebook, The'",2004,Drama|Romance
8534,b'Two Brothers (Deux fr\xc3\xa8res)',2004,Adventure|Children|Drama
8540,b'Back to Bataan',1945,Drama|War
8543,"b'Flying Leathernecks, The'",1951,Action|Drama|War
8571,b'Bob & Carol & Ted & Alice',1969,Comedy|Drama
8574,"b'Claymation Christmas Celebration, A'",1987,Animation|Children|Comedy|Musical
8576,b'Kopps',2003,Action|Comedy
8577,b'Comandante',2003,Documentary
8578,b'Undead',2003,Action|Comedy|Horror|Sci-Fi
8580,b'Into the Woods',1991,Adventure|Comedy|Fantasy|Musical
8581,b'Pirates of Silicon Valley',1999,Documentary|Drama
8582,b'Manufacturing Consent: Noam Chomsky and the Media',1992,Documentary|War
8585,b'Rapa Nui',1994,Action|Adventure|Drama|Romance
8588,b'Killing Me Softly',2002,Drama|Mystery|Romance|Thriller
8589,b'Winter War (Talvisota)',1989,Drama|War
8591,"b'Philadelphia Experiment, The'",1984,Adventure|Drama|Sci-Fi
8595,"b'Flim-Flam Man, The'",1967,Action|Adventure|Comedy
8596,b'Revenge of the Pink Panther',1978,Comedy|Crime
8600,b'Angels with Dirty Faces',1938,Crime|Drama
8601,b'Zero de conduite (Zero for Conduct) (Z\xc3\xa9ro de conduite: Jeunes diables au coll\xc3\xa8ge)',1933,Comedy|Drama
8604,b'Taxi',1998,Action|Comedy
8607,b'Tokyo Godfathers',2003,Adventure|Animation|Drama
8609,b'Our Hospitality',1923,Comedy
8610,b'All of Me',1984,Comedy|Fantasy
8611,"b""Farmer's Daughter, The""",1947,Comedy
8614,b'Overboard',1987,Comedy|Romance
8617,b'Butterfield 8',1960,Drama
8618,b'Johnny Guitar',1954,Drama|Western
8620,"b'Exterminating Angel, The (\xc3\x81ngel exterminador, El)'",1962,Comedy|Drama|Fantasy|Mystery
8622,b'Fahrenheit 9/11',2004,Documentary
8623,b'Roxanne',1987,Comedy|Romance
8631,b'Hard Times',1975,Action|Drama
8632,b'Secret Society',2002,Comedy
8633,"b'Last Starfighter, The'",1984,Action|Adventure|Comedy|Sci-Fi
8634,b'Tank',1984,Action|Comedy|Drama
8635,b'Jungle Holocaust (Ultimo mondo cannibale)',1977,Adventure|Horror
8636,b'Spider-Man 2',2004,Action|Adventure|Sci-Fi|IMAX
8638,b'Before Sunset',2004,Drama|Romance
8640,b'King Arthur',2004,Action|Adventure|Drama|War
8641,b'Anchorman: The Legend of Ron Burgundy',2004,Comedy
8643,"b'Cinderella Story, A'",2004,Comedy|Romance
8644,"b'I, Robot'",2004,Action|Adventure|Sci-Fi|Thriller
8645,"b'Maria Full of Grace (Maria, Llena eres de gracia)'",2004,Crime|Drama
8651,b'Man of La Mancha',1972,Adventure|Comedy|Musical
8656,"b'Short Film About Killing, A (Kr\xc3\xb3tki film o zabijaniu)'",1988,Crime|Drama
8657,"b'Tin Star, The'",1957,Western
8661,b'How the West Was Won',1962,Adventure|Drama|Western
8665,"b'Bourne Supremacy, The'",2004,Action|Crime|Thriller
8666,b'Catwoman',2004,Action|Crime|Fantasy
8667,b'A Home at the End of the World',2004,Drama|Romance
8670,"b'Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)'",1933,Crime|Horror|Mystery|Thriller
8673,b'Crash Dive',1943,Drama|Romance|War
8675,"b'Enemy Below, The'",1957,Action|Drama|War
8678,b'Guns of the Magnificent Seven',1969,Action|Adventure|Drama|Western
8679,"b'Hunters, The'",1958,Drama|War
8683,"b'Magnificent Seven Ride!, The'",1972,Western
8684,"b""Man Escaped, A (Un  condamn\xc3\xa9 \xc3\xa0 mort s'est \xc3\xa9chapp\xc3\xa9 ou Le vent souffle o\xc3\xb9 il veut)""",1956,Adventure|Drama
8685,"b'Miracle of Marcelino, The (Marcelino pan y vino)'",1955,Comedy|Drama
8686,b'Morituri',1965,Drama|War
8690,b'Slaughterhouse-Five',1972,Comedy|Drama|Sci-Fi|War
8692,b'Wake Island',1942,Drama|War
8695,"b'Bachelor and the Bobby-Soxer, The'",1947,Comedy
8696,b'Breezy',1973,Drama|Romance
8700,b'Destination Tokyo',1943,Adventure|War
8710,b'Map of the Human Heart',1993,Drama|Romance
8711,b'Mr. Blandings Builds His Dream House',1948,Comedy
8712,b'My Favorite Wife',1940,Comedy|Romance
8718,"b'Snake Pit, The'",1948,Drama
8720,"b'Super, The'",1991,Comedy
8726,"b""President's Analyst, The""",1967,Comedy|Thriller
8727,"b'Day of the Locust, The'",1975,Drama
8730,b'To End All Wars',2001,Action|Drama|War
8746,b'King of the Ants',2003,Crime|Horror
8751,b'Gun Crazy (a.k.a. Deadly Is the Female)',1949,Crime|Drama|Film-Noir
8752,"b'Set-Up, The'",1949,Drama|Film-Noir|Romance
8753,b'Unprecedented: The 2000 Presidential Election',2002,Documentary
8754,"b'Prime of Miss Jean Brodie, The'",1969,Drama
8765,b'This Gun for Hire',1942,Crime|Film-Noir|Thriller
8768,b'Criss Cross',1949,Crime|Drama|Film-Noir
8769,"b'5th Musketeer, The (a.k.a. Fifth Musketeer, The)'",1979,Adventure
8770,b'Evilspeak',1981,Horror|Sci-Fi
8772,"b'Spy Who Came in from the Cold, The'",1965,Drama|Thriller
8773,b'Sherlock Holmes and the Secret Weapon',1942,Crime|Mystery|Thriller
8775,"b'Counterfeit Traitor, The'",1962,Thriller|War
8777,b'Roadkill (a.k.a. Roadkill: Move or Die)',1989,Drama
8778,b'Sherlock Holmes: Dressed to Kill',1946,Crime|Mystery
8781,"b'Manchurian Candidate, The'",2004,Thriller
8782,b'Thunderbirds',2004,Action|Adventure|Fantasy|Sci-Fi
8783,"b'Village, The'",2004,Drama|Mystery|Thriller
8784,b'Garden State',2004,Comedy|Drama|Romance
8787,b'Thunderbirds Are GO',1966,Action|Sci-Fi
8790,b'Revengers Tragedy',2002,Comedy|Horror
